db_id,imdb_id,name,year,gross,budget,length,theater,critic_score,audience_score,meta_score,imdb_rating,sequel,total_cast_award_win,total_cast_award_nominate,genre_id,mpaa,genre_document,genre_drama,genre_comedy,genre_mystery,genre_news,genre_sports,genre_scifi,genre_romance,genre_family,genre_biography,genre_music,genre_adventure,genre_crime,genre_war,genre_musical,genre_fantasy,genre_thriller,genre_horror,genre_animation,genre_action,genre_history,genre_western,genre_adult,genre_filmnoir
3000132,192731.0,Urban Legends: Final Cut,2000,21468807,15000000.0,97.0,2539.0,0.3,0.5,16.0,4.0,1,0,0,05_21_22,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3000228,182508.0,Urbania,2000,1027119,225000.0,103.0,43.0,0.68,0.7,73.0,7.0,0,0,0,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007726,190865.0,Vertical Limit,2000,68473360,75000000.0,124.0,2602.0,0.52,0.56,48.0,5.8,0,0,3,03_16_21_24,PG-13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3018771,127349.0,Waking the Dead,2000,327418,8500000.0,105.0,62.0,0.58,0.72,59.0,6.7,0,3,10,03_05_09_21,R,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3028492,161081.0,What Lies Beneath,2000,155464351,100000000.0,130.0,2925.0,0.55,0.62,51.0,6.6,0,5,25,03_05_21_22,PG-13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3028927,207201.0,What Women Want,2000,182805123,70000000.0,127.0,3092.0,0.57,0.62,47.0,6.4,0,24,57,04_08_09_20,PG-13,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3031764,149367.0,Where the Money Is,2000,5658940,18000000.0,89.0,1538.0,0.53,0.58,49.0,6.3,0,2,4,03_04_17,PG-13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3032324,174336.0,Whipped,2000,4142507,3000000.0,82.0,1581.0,0.32,0.48,10.0,4.4,0,0,0,04_09,R,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041148,206420.0,Woman on Top,2000,5018450,8000000.0,92.0,1086.0,0.47,0.6,41.0,5.2,0,0,2,04_09_20,R,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3041815,185014.0,Wonder Boys,2000,19389454,35000000.0,107.0,1509.0,0.72,0.7,73.0,7.4,0,12,30,03_04,R,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045522,120903.0,X-Men,2000,157299717,75000000.0,104.0,3112.0,0.7,0.74,64.0,7.4,0,9,30,08_16_24,PG-13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3051536,203230.0,You Can Count on Me,2000,9180275,1200000.0,111.0,150.0,0.81,0.78,85.0,7.8,0,0,1,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022301,179626.0,15 Minutes,2001,24375436,42000000.0,120.0,2337.0,0.44,0.58,34.0,6.1,0,6,34,03_17_21_24,R,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2027649,233142.0,3000 Miles to Graceland,2001,15738632,42000000.0,125.0,2545.0,0.35,0.58,21.0,5.9,0,4,17,04_17_21_24,R,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2066852,248667.0,Ali,2001,58183966,107000000.0,165.0,2521.0,0.63,0.66,65.0,6.7,0,7,44,03_07_13,R,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069526,252223.0,All the Queen's Men,2001,22723,25000000.0,99.0,17.0,0.33,0.62,19.0,4.5,0,0,0,03_04_18_24,PG-13,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2071591,164334.0,Along Came a Spider,2001,74058698,60000000.0,104.0,2573.0,0.46,0.62,42.0,6.3,1,1,7,05_17_21_24,R,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2074716,265029.0,America's Sweethearts,2001,93607673,48000000.0,102.0,3011.0,0.46,0.56,44.0,5.7,0,5,35,04_09,PG-13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075480,244000.0,American Outlaws,2001,13264986,35000000.0,94.0,2348.0,0.36,0.64,25.0,5.9,0,6,14,24_26,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2075501,252866.0,American Pie 2,2001,145103595,30000000.0,108.0,3157.0,0.54,0.64,43.0,6.4,1,0,4,04_09,R,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086950,218817.0,Antitrust,2001,10965209,30000000.0,109.0,2433.0,0.4,0.56,31.0,6.1,0,1,9,03_17_21,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2105490,255819.0,Baby Boy,2001,28734552,16000000.0,130.0,1533.0,0.62,0.76,55.0,6.4,0,1,8,03_04_09_17_21,R,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2111477,219965.0,Bandits,2001,41523271,80000000.0,123.0,3207.0,0.61,0.62,60.0,6.6,0,9,33,03_04_09_17,PG-13,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
